player_id,coins_earned
48843,190
47554,190
59974,0
59713,500
46242,190
37862,80
37862,80
44690,190
47057,450
55766,190
57299,190
44547,190
58247,190
45637,190
27778,100
50694,190
40099,350
59978,0
56590,0
50650,190
53016,190
40099,350
40099,350
30562,100
59713,500
40099,350
47554,190
59713,500
55766,190
40099,350
51232,190
44819,190
52955,190
12686,190
52125,190
48843,190
50694,190
50365,190
52125,190
52032,450
52125,190
58374,190
36690,100
53243,190
52125,190
52569,190
50615,190
52204,190
41386,190
52204,190
52315,80
52204,190
46242,190
52726,190
51232,190
52204,190
44819,190
48534,190
47554,190
47339,190
50694,190
47819,190
50640,190
46007,190
47339,190
47819,190
50640,190
47339,190
47819,190
50640,190
45392,190
47339,190
47819,190
12686,190
43145,80
47819,190
47109,450
37862,80
30161,450
27778,450
58247,190
46007,190
53122,190
19547,450
50694,190
59713,500
56025,190
53122,190
54653,190
44690,190
59713,500
50245,190
39787,450
54081,190
44819,190
39787,450
41386,190
54081,190
53729,190
52324,190
39787,80
46242,190
54081,190
50615,190
57483,190
52324,190
52726,190
37862,100
39787,450
52315,80
51232,190
47554,190
46007,190
50694,190
47057,450
58374,190
12686,190
55766,190
56025,190
53243,190
34092,190
47819,190
44819,190
59974,0
46242,190
53677,190
52955,190
44483,400
52315,190
53677,190
46007,190
53677,190
48843,190
53931,190
54151,190
37862,450
53677,190
50863,190
54151,190
54151,190
54564,500
44487,190
51232,190
50694,190
58810,500
58374,190
53243,190
35911,450
53243,190
35911,450
51306,190
53243,190
53758,450
51306,190
51306,190
57483,190
51306,190
51306,190
35911,450
9007,80
34092,190
35911,450
9007,450
51723,190
9007,450
45392,190
52955,190
27778,450
50694,190
35911,450
44819,190
53600,190
56321,500
51232,190
57483,190
56590,0
57334,190
35911,450
56025,190
35911,450
53931,190
54800,190
59838,190
35911,450
54800,190
54800,190
55722,190
58374,190
34092,190
53677,190
44819,190
50245,190
35911,450
47575,190
47337,190
45687,190
48843,190
58579,500
48628,100
47575,190
47575,190
47575,190
52324,190
50615,190
47339,190
51643,190
47339,190
51643,190
47337,190
50694,190
51643,190
57334,190
54151,190
47339,190
47057,100
56153,190
43145,100
50765,0
56779,190
35911,450
50640,190
44487,190
55722,190
50640,190
59838,190
30161,80
53931,190
37862,450
53758,450
58374,190
59838,190
58374,190
41968,450
35911,450
52032,100
41968,450
50365,190
41968,450
59693,500
59693,500
41968,450
41968,450
35911,450
46242,190
55766,190
56779,190
46913,190
41968,450
57334,190
29308,350
46913,190
54151,190
50615,190
54081,190
59342,190
46300,190
35911,450
41968,450
53243,190
44819,190
52204,190
53677,190
41968,450
41968,450
52204,190
41968,450
45392,190
41968,450
52204,190
54358,190
41968,450
41968,450
41968,450
41968,450
45687,190
56779,190
52032,190
41968,450
35911,450
35911,450
41968,450
35911,450
52955,190
41968,450
41968,450
50245,190
53600,190
41968,450
49301,190
41968,450
49301,190
41968,450
53677,190
41968,450
34464,450
44819,190
51643,190
35911,450
50863,190
49993,190
51723,190
57299,190
45392,190
56779,190
54800,190
59406,190
54800,190
52502,190
52032,190
54800,190
53758,190
35911,450
54081,190
55279,450
51232,190
54081,190
58861,190
58861,190
46300,190
53677,190
53600,190
55279,450
53122,190
54653,190
35911,450
53122,190
47575,190
35911,450
59406,190
47575,190
50615,190
47575,190
12686,190
47575,190
37389,350
56779,190
45392,190
55279,450
50245,190
53710,450
35911,450
55279,450
51643,215
44991,450
52324,190
51643,215
53758,190
45583,0
50222,450
35911,450
23954,450
35911,450
50222,450
23954,450
53677,190
49301,190
23954,450
53109,450
51669,500
49301,190
23954,450
23954,450
53109,450
56779,190
23812,450
50222,450
53109,450
54231,450
44991,450
53109,215
54231,450
50222,450
53481,0
54231,450
12686,190
51854,450
56590,0
54231,450
35911,450
51854,450
50863,190
52502,190
54231,450
51854,450
14857,350
51854,450
51643,215
52032,190
51631,190
52204,190
53125,450
53109,215
44819,190
44636,450
41147,0
53125,450
52204,190
35911,450
37334,200
52204,190
37334,200
37334,200
53677,190
37334,200
44666,500
53125,450
51892,200
51643,215
30562,500
53600,190
30562,500
44087,500
44666,500
30562,500
54081,190
50987,200
53880,450
50987,200
53880,450
45392,215
35911,450
50987,200
50987,200
45392,215
55766,190
53109,215
51643,215
53880,450
50987,200
53122,190
51306,190
46913,450
53122,190
56779,190
54800,190
44666,500
54800,190
54800,190
14857,350
50863,190
51892,215
35911,450
44666,500
51643,215
44666,500
38199,190
53481,0
52502,190
50245,190
53166,200
44666,500
57299,190
29308,190
47575,190
44819,190
44666,500
54714,215
47575,190
53677,215
48120,200
53109,215
45392,215
35911,450
37389,350
59965,0
49301,190
51643,215
44666,500
49301,190
51712,190
56779,0
53933,200
52125,190
51892,215
51712,190
54081,190
51712,190
52125,190
14857,350
44666,500
53600,190
44819,190
51712,190
35911,450
38199,200
52032,190
51643,215
53933,200
47966,190
44666,215
35911,450
52125,190
44666,215
35911,450
51892,215
53710,215
52125,190
53677,215
44666,215
35911,450
53109,215
53710,215
35911,450
59406,190
44819,190
51643,215
53710,215
35911,450
44666,215
35911,450
45392,215
53122,190
53710,215
53880,200
53123,200
57021,190
53123,200
44666,215
53123,200
50863,190
50475,215
51643,215
44666,215
53109,215
53123,200
47337,200
52204,190
50475,215
47337,200
46300,190
50475,215
35548,215
57021,190
44819,190
47337,200
51631,190
35911,450
47337,200
35911,450
35548,215
50475,215
47337,200
53677,215
54081,190
53931,190
46708,500
53931,190
52502,190
47339,190
44819,190
47339,190
47966,190
47339,190
35911,450
51892,215
53880,200
47339,190
53122,190
53123,200
52446,500
57299,190
43218,500
52446,500
53243,190
43218,500
53125,200
43218,500
50537,190
43218,500
48120,200
43218,500
56590,0
46708,500
38199,200
50537,190
52032,190
51669,500
44690,190
56779,190
35911,450
51669,500
51306,450
50537,190
46708,500
51306,450
51669,500
49075,500
51892,200
12686,190
50537,190
49075,500
51669,500
54231,450
51712,190
39228,200
49075,500
51669,500
49075,500
50537,190
56321,500
53122,190
52204,500
49075,500
56153,500
56321,500
51091,500
53526,450
56321,500
52204,500
51091,500
39228,450
53526,450
19547,450
55007,500
56153,500
52204,500
51091,500
54081,500
53526,450
39228,200
35911,450
55007,500
56321,500
51091,500
56153,500
55007,500
54081,500
56321,500
55007,500
56153,500
51091,500
47966,190
55007,500
47337,200
52502,190
38199,200
51631,190
50715,200
29308,450
56779,190
54351,500
52324,190
29308,450
50585,190
52315,190
53677,500
29308,450
51712,190
53717,500
54351,500
54244,200
50974,350
51457,500
29308,450
35911,450
39228,500
53717,500
50585,190
53717,500
39228,500
29308,450
50715,200
54351,500
56025,190
53717,500
54244,200
53123,200
50863,190
44666,215
50715,200
39228,500
54351,500
53717,500
51457,500
50715,200
39228,500
53933,200
50715,200
39228,500
54351,500
51457,500
12686,190
49780,500
39228,200
57334,500
47575,190
47687,450
39316,500
49780,500
57334,500
53677,500
53933,200
47687,450
53122,190
49780,500
57334,500
53933,200
47687,450
37677,215
49780,500
57334,500
51892,200
51712,500
54564,200
57334,500
37677,450
51712,500
49780,500
47687,450
51712,500
39228,200
57299,500
54564,215
56779,190
48120,200
50974,500
53123,200
38199,200
51892,200
44690,215
44690,215
56590,0
39228,200
47966,190
52324,450
52324,450
47057,190
54714,190
52502,190
44690,215
48370,0
53122,190
59984,0
54011,0
50585,190
36119,450
50475,215
51892,200
39228,200
53526,450
53880,200
51801,190
12686,190
53123,200
38199,200
39785,400
53933,200
50245,190
42654,450
56779,190
53758,190
39785,400
51600,190
29308,450
54231,450
51712,450
51232,190
51600,190
39785,450
57299,215
47057,215
51892,200
51631,190
54714,190
50863,190
38199,200
53123,200
53125,200
51631,190
53526,450
45392,215
54301,190
39228,200
47057,215
45392,215
47966,190
42654,450
52502,190
45392,215
51892,200
29308,450
53122,190
59934,500
54714,190
47337,200
39228,200
53123,200
47057,215
54231,450
53526,450
56590,0
42654,450
39228,200
52569,190
58331,190
51892,200
47575,190
53758,190
29308,450
47575,190
56592,450
47057,215
53880,200
39450,500
56592,450
50245,190
56592,450
12938,200
56592,450
49649,450
52324,450
49649,450
53122,190
39228,200
53123,200
47339,190
49649,450
47339,190
49649,450
47966,190
47057,215
46300,190
51892,200
44690,215
54301,190
56025,190
38199,200
39228,200
47687,200
39228,200
39228,200
42654,200
39228,200
45419,200
53122,190
47057,215
22303,215
22303,215
51892,215
51232,190
52032,190
39228,215
48534,215
52125,190
39228,215
39228,215
39228,215
51600,190
39228,215
52125,190
39228,215
48534,215
57299,215
52502,190
57309,215
47966,190
39228,215
51424,190
51600,190
47057,215
39228,215
52125,190
54714,190
39228,215
57309,215
39228,215
51424,190
50245,190
57309,215
51892,215
39228,215
57309,215
47337,215
51801,190
51424,190
39228,215
39228,215
51232,190
51424,190
56590,0
56091,190
54727,190
59838,190
51424,190
53122,190
58374,190
54714,190
50585,190
48534,215
50863,190
56025,190
51232,190
51600,190
46194,190
52986,190
52652,190
47966,190
41418,450
49855,215
44087,500
52324,450
52032,190
56091,190
54727,190
53122,190
52555,190
53125,200
52745,450
53109,450
46300,190
53125,200
52745,215
50245,190
42619,200
42619,200
37878,1100
12938,200
44690,190
47687,200
52986,190
56025,190
49649,450
51631,190
58331,190
51232,190
48422,190
53122,190
58374,190
59965,0
47966,190
45868,190
47988,500
54714,190
53125,200
47988,500
47674,190
53122,190
49240,200
52745,215
50245,190
52745,215
52986,190
52652,190
35911,190
12686,190
29308,190
42619,190
56091,190
46300,190
36119,450
50863,190
45392,190
35804,400
53565,0
47966,190
47674,190
53874,190
53122,190
53874,190
53697,190
54301,190
54800,190
54800,190
12686,190
54800,190
35911,190
30367,500
52502,190
50245,190
44690,190
57299,190
35804,450
53874,190
53677,190
40964,450
53677,190
56590,0
53677,190
53677,190
53122,190
56091,190
52986,190
54714,190
12686,190
53874,190
37677,190
37677,190
55279,450
37677,190
37677,190
51232,190
53758,190
37677,190
47966,190
47687,190
56592,190
50863,190
52986,190
53874,190
54714,190
50585,190
52652,190
49301,190
12686,190
48097,190
35911,190
47687,190
53122,190
42619,190
53697,190
56091,190
49246,0
49301,190
56590,0
56779,190
52502,190
56025,190
52315,190
52986,190
47337,190
56592,190
47966,190
47337,190
53758,190
54800,190
50245,190
54800,190
58331,190
54800,190
53677,190
33473,450
47262,190
53122,190
54714,500
55714,190
56779,190
54727,190
35911,190
48534,190
38199,190
56091,190
52986,190
52324,190
56025,190
52652,190
52315,190
41968,190
49167,500
41968,190
41968,190
45868,190
41968,190
56779,190
55714,190
35911,190
51409,190
47105,190
41968,190
47966,190
41968,190
53710,450
44815,450
41968,190
38199,190
56592,190
45392,190
41968,190
51424,190
52986,190
1634,190
56188,190
53677,190
54714,500
56188,190
47674,190
56779,190
53874,190
56188,190
54081,190
56188,190
51424,190
54714,500
12686,190
54081,190
59978,500
46194,190
51306,190
39785,400
51409,190
51306,190
50863,190
59934,500
52502,190
52315,190
56592,190
54727,190
51306,190
53874,190
56779,190
52986,190
55714,190
51723,190
52555,190
47337,190
47687,190
47966,190
51409,190
52652,190
54727,190
47105,190
53677,190
50585,190
56091,190
56592,190
12686,190
59713,500
56779,190
54564,190
50245,190
52986,190
38199,190
47554,190
58331,190
52315,190
47554,190
51600,190
47554,190
52502,190
55714,190
47819,190
47554,190
53874,190
47554,190
45392,190
47819,190
47554,190
54727,190
47554,190
52540,190
38199,190
47554,190
47105,190
56091,190
56779,190
47554,190
47105,190
47554,190
56025,190
47057,190
53874,190
53677,190
47337,190
53880,450
52986,190
47105,190
55714,190
44487,190
38199,190
47687,190
1634,190
41150,450
54081,190
41150,450
48565,190
56779,190
51723,190
48565,190
56188,190
52502,190
48565,190
47687,190
50245,190
52652,190
48565,190
53677,190
54800,190
51409,190
56091,190
54800,190
47105,190
54800,190
52986,190
44815,450
53882,190
55714,190
53882,190
56592,190
49301,190
53882,190
50863,190
55617,190
53874,190
45392,190
49301,190
56025,190
53882,190
55617,190
37334,200
56779,190
53882,190
12686,190
55617,190
51424,190
42340,0
55617,190
1634,190
53874,190
59953,0
51600,190
53677,190
44487,190
59984,0
56592,190
47105,190
55617,190
56091,190
52986,190
47575,190
47575,190
47575,190
44487,190
52502,190
54081,190
33473,450
47105,190
33473,450
33473,450
47554,190
33473,450
52986,190
47554,190
33473,450
1634,190
53677,190
52652,190
47674,190
36119,400
56592,190
37608,190
52652,190
49189,190
39785,450
35911,190
53874,190
44487,190
47105,190
56091,190
59984,190
52652,190
53882,190
53677,190
56592,190
52986,190
37677,190
35911,190
38199,190
37677,190
47105,190
37677,190
49301,190
37677,190
44487,190
49301,190
37677,190
36119,400
56091,190
51409,190
53677,190
44521,0
35911,190
59693,500
59693,500
51723,190
59693,500
38199,190
45392,190
53882,190
47105,190
52986,190
54714,215
44487,190
50245,190
30367,500
47337,190
30367,500
54081,190
56321,500
59988,200
56592,190
30367,500
56321,500
51631,190
36119,400
38199,190
47337,190
54800,190
56321,500
51892,500
44815,500
30367,500
12686,190
35911,190
44815,500
56321,500
39785,450
51091,500
53109,500
30367,500
44815,500
51091,500
56321,500
54800,190
44815,500
53109,500
51091,500
47674,190
56091,190
56091,190
54800,190
47337,190
51091,500
53109,500
53109,500
51091,500
53109,500
45392,190
48565,190
51409,190
46458,190
48565,190
48565,190
52986,190
47575,190
52555,190
44487,190
55617,190
56153,500
48565,190
49075,500
49301,190
36119,500
35911,190
56153,500
49075,500
49301,190
36119,500
49075,500
37608,190
49075,500
56153,500
50863,190
36119,500
49075,500
56592,190
52324,500
36119,500
56153,500
47105,190
29964,260
57589,500
57299,190
53677,190
54406,500
57589,500
57299,190
54406,500
57299,500
57589,500
54714,190
54406,500
57299,500
53880,450
54406,500
57589,500
53880,500
54406,500
51409,190
57589,500
53880,500
47889,500
53880,500
44487,190
53933,500
53933,500
50014,500
35911,190
44991,450
53882,190
44991,500
55010,500
53933,500
50014,500
47105,190
59838,190
39673,500
44991,500
52986,190
55010,500
59838,190
39673,500
44991,500
59838,190
39673,500
55010,500
39785,450
47575,500
50014,500
47575,500
39673,500
55010,500
47674,190
47575,500
54714,190
53436,500
55010,500
50014,500
52540,190
1254,190
53436,500
59406,190
53436,500
50014,500
53677,190
59693,500
53436,500
59693,500
52745,500
49240,500
51854,500
59693,500
46491,215
49240,500
52745,500
51854,500
29412,500
47554,500
47966,500
44487,190
52745,500
49240,500
45392,190
52745,500
57056,500
53880,250
47554,500
1254,190
53882,190
54922,190
37878,190
51631,190
47105,190
54922,190
55617,190
50245,190
54922,190
53677,190
54922,190
1254,190
35911,190
52986,190
44487,190
52502,190
47105,190
59406,190
1254,190
45392,190
39785,450
52540,190
54800,190
15090,0
54800,190
47819,190
59838,190
47819,190
54081,190
44087,500
52569,190
53882,190
56091,190
50863,190
51232,190
51424,190
1254,190
54727,190
47819,190
59967,0
55714,190
47105,190
35911,190
54101,190
47819,190
56779,190
47790,190
53330,190
49301,190
54800,190
46300,190
45392,190
59406,190
51631,190
51854,450
49301,190
52986,190
59406,190
37878,190
1254,190
47966,190
59406,190
49301,190
35911,190
51232,190
33473,450
49301,190
56779,190
47105,190
59406,190
52502,190
54301,190
50188,450
51600,190
58101,0
1254,190
54101,190
51600,190
55714,190
52188,190
44487,190
56091,190
47674,190
35911,190
47105,190
49189,190
45392,190
52986,190
52540,190
1254,190
53931,190
59838,190
51232,190
53931,190
50585,190
53663,190
54101,190
53180,0
47105,190
52508,190
52188,190
1254,190
45633,190
35911,500
53758,190
39785,450
44487,190
46458,190
57021,190
47790,190
56779,190
52986,190
55617,190
56592,190
29201,190
51232,190
29201,190
29201,190
47105,190
29201,190
50245,190
55714,190
35911,190
29201,190
56091,190
29201,190
59838,190
53882,190
29201,190
30049,500
47811,215
29201,190
56592,190
46458,190
29201,190
53758,190
29201,190
47687,190
45687,190
53663,190
47105,190
52569,190
37833,190
59693,500
52508,190
59693,500
52986,190
15090,190
44487,190
35911,190
52188,190
45633,190
56091,190
53882,190
53677,190
55714,190
59406,190
37833,190
39785,450
40040,500
52448,190
52986,190
52448,190
52502,190
50245,190
52448,190
1254,190
52448,190
52448,190
52540,190
35911,190
53663,190
44487,190
56091,190
45773,500
52652,190
52188,190
51232,190
45773,500
45633,190
45773,500
37833,190
53677,190
45773,500
53677,190
1254,190
37878,190
49301,190
45773,500
9007,190
53882,190
45392,190
51424,190
47105,190
50863,190
52986,190
52540,190
44487,190
54800,190
54800,190
45687,190
53931,190
45633,190
38156,0
52508,190
53931,190
1254,190
35911,190
56592,190
51232,190
41418,500
52502,190
47674,190
47687,190
56091,190
9007,190
52540,190
51723,190
59693,500
59693,500
24090,450
1254,190
45633,190
47687,190
47554,215
53506,215
41418,500
47554,215
54011,0
53506,215
46913,190
47554,215
47105,190
53506,215
52188,190
53506,215
37833,190
47554,215
52986,190
43226,215
53506,215
52652,190
47554,215
47554,215
1254,190
47554,215
52540,190
50245,190
47554,215
52324,190
52324,190
44991,200
29964,500
47554,215
41418,500
44487,190
35911,190
29964,500
47554,215
45392,190
29964,500
52324,190
44991,215
53882,190
47554,215
53663,190
51232,190
29964,500
47554,215
29964,500
47554,215
41968,190
29964,500
37334,215
47554,215
37334,215
9007,190
29964,500
52986,190
53506,215
47554,215
29964,500
37334,215
29964,500
37878,215
47554,215
56091,190
41418,500
45633,190
29964,500
47105,190
46458,190
37878,215
45773,500
24987,500
47554,215
29964,500
37878,215
47554,215
53677,190
37878,215
47554,215
50987,215
29964,500
37878,215
50987,215
47554,215
29964,500
37878,215
50987,215
47554,215
29964,500
29964,500
41418,500
29964,500
51419,190
29964,500
52540,190
24987,500
1254,190
29964,500
29964,500
45633,190
29964,500
50245,190
29964,500
52986,190
44487,190
29964,500
52652,190
29964,500
52508,190
53882,190
41418,500
46458,190
57021,190
29964,500
53758,190
29964,500
37833,190
52540,190
56091,190
24987,500
29964,500
47105,190
52188,190
29964,500
59990,200
29964,500
29964,500
54800,190
52448,190
29964,500
47105,190
52448,190
29964,500
53663,190
52448,190
29964,500
45633,190
52448,190
41418,500
9007,190
29964,500
52448,190
44487,190
52502,190
48241,190
29964,500
52540,190
53880,500
59693,500
29964,500
24987,500
59693,500
29964,500
46458,190
44690,190
29964,500
48241,190
41418,500
48241,190
53330,190
32996,500
48241,190
24987,500
32996,500
45773,500
32996,500
52652,190
44487,190
52540,190
32996,500
29964,500
32996,500
52188,190
45633,190
29964,500
32996,500
29964,500
56091,190
32996,500
51419,190
32996,500
37833,190
45392,190
44666,500
32996,500
50863,190
52986,190
24987,500
32996,500
47105,190
41418,500
32996,500
55115,0
1254,190
32996,500
52540,190
32996,500
51232,190
45633,190
32996,500
49301,190
49301,190
32996,500
32996,500
51723,190
37833,190
32996,500
52745,450
45773,500
52745,450
51723,190
32996,500
37404,215
52188,190
52745,450
32996,500
53758,190
52540,190
32996,500
41418,500
32996,500
56091,190
32251,190
32996,500
44487,190
32996,500
56091,190
45633,190
32996,500
47105,215
53475,190
37404,215
52188,190
51232,190
32996,500
52540,190
47105,215
41418,500
32996,500
32996,500
48105,215
44487,190
53882,190
9007,190
41154,200
41154,200
51669,500
41154,200
59693,500
1254,190
41154,200
59693,500
55617,190
40922,215
53180,190
37801,190
41968,450
40922,215
37801,190
46773,190
41968,450
53663,190
37801,190
41968,450
41968,450
52540,190
51232,190
37801,190
37833,190
52448,190
41968,450
41968,450
52448,190
52745,215
52448,190
41968,450
52448,190
40922,215
41968,450
52448,190
41968,450
49993,190
41968,450
44487,190
54800,190
53330,190
59988,500
51419,190
56590,0
53475,190
55714,190
40226,190
41150,190
37833,190
50245,190
51306,190
41150,500
41150,500
47105,190
35911,500
41150,500
53882,190
52652,190
46708,500
46708,500
44487,190
52502,190
45392,190
53882,190
56091,190
45633,190
51232,190
37833,190
47105,190
37608,190
33473,450
49993,190
9007,190
52540,190
59911,0
45633,190
55714,190
44487,190
37833,190
25167,500
58002,190
47105,190
53663,190
59905,0
56091,190
51232,190
32996,500
47687,190
53180,0
53330,190
50863,190
32996,500
44690,190
34464,450
54922,190
52540,190
56321,500
57299,190
47105,190
57299,190
54800,190
52502,190
37833,190
53475,190
37608,190
55714,190
52745,450
9007,190
59693,500
49321,0
52081,190
33473,450
50245,190
47105,190
42481,190
25167,500
45633,190
37833,190
54101,190
52448,190
58344,190
52448,190
51232,190
52569,190
53663,190
52540,190
52448,190
55714,190
52448,190
44487,190
47105,190
51723,190
52448,190
56091,190
53330,190
58073,190
52652,190
53882,190
54101,190
9007,190
55617,190
58002,190
52081,190
37833,190
53882,190
55617,190
47105,190
52502,190
29201,190
55714,190
42481,190
45633,190
58073,190
37801,190
59838,190
56188,190
52540,190
37801,190
54800,190
56188,190
54101,190
44487,190
56188,190
37801,190
57299,215
50974,190
54922,190
47105,190
59693,500
59838,190
52081,190
56590,0
47687,190
56091,190
50974,190
53717,500
53880,500
52564,190
51669,500
58002,190
37833,190
53717,500
52564,190
53880,500
33473,450
55714,190
51599,500
52564,190
51669,500
51892,200
53933,500
51599,500
47105,190
59992,200
56533,500
53663,190
51599,500
53933,500
48565,190
56533,500
33473,500
51669,500
51599,500
48565,190
57077,500
33473,500
53933,500
51599,500
53880,500
48565,190
56533,500
57077,500
44487,190
50863,190
53933,500
33473,500
48565,190
57077,500
56533,500
57077,500
33473,500
53880,500
53999,500
57077,500
56533,500
52081,190
59984,500
53999,500
56321,500
51712,190
59048,500
57056,500
52569,190
56321,500
42481,190
57056,500
51892,500
51091,500
47105,190
57299,500
57056,500
59048,500
56321,500
51091,500
54800,190
57056,500
52745,500
54727,190
52745,500
59048,500
57056,500
54101,190
52745,500
51091,500
56321,500
52745,500
59048,500
56321,500
51091,500
50245,190
52745,500
50188,450
53630,500
59048,500
53820,500
52652,190
48098,500
48241,190
48098,500
53820,500
47105,190
53630,500
48098,500
53820,500
48098,500
48098,500
55714,190
53630,500
59693,500
53820,500
45633,215
37833,190
53630,500
51712,190
53820,500
5801,500
59693,500
52081,190
42364,500
44576,190
5801,500
53630,500
59693,500
58475,190
54101,190
53882,190
57334,500
5801,500
5801,500
45392,190
5801,500
58073,190
58002,190
47105,190
48241,190
56091,190
47687,190
48843,190
14106,500
53880,500
48241,190
14106,500
54922,190
53436,500
52081,190
14106,500
53436,500
14106,500
54564,190
51723,190
58400,500
37833,500
37833,500
53663,190
59684,500
58400,500
37833,500
37833,500
58400,500
47105,190
58400,500
33473,500
58400,500
43640,500
40226,190
36119,400
37833,500
54101,190
43640,500
53475,190
43640,500
50987,500
43640,500
50987,500
52081,190
37404,0
50863,190
50245,190
47105,190
57334,190
47337,450
52564,190
48843,190
52555,190
59905,0
59838,190
58002,190
50516,190
59988,0
58073,190
47105,190
54101,190
52081,190
54727,190
59838,190
53882,190
36119,400
44666,500
44487,190
57334,190
47105,190
44576,190
42481,190
58073,190
40922,190
52081,190
54101,190
52564,190
51996,190
52564,190
47105,190
40226,190
55714,190
36119,400
53330,190
45392,190
49301,190
50516,190
54727,190
58002,190
50974,190
52652,190
42481,190
44487,190
59292,500
47105,190
52081,190
59292,500
50863,190
59909,200
54101,190
48843,190
54922,190
47105,190
47687,190
52081,190
55617,190
49246,190
41968,190
52569,190
55617,190
53882,190
55714,190
47687,190
50516,190
44487,190
44547,190
52081,190
47105,190
54101,190
52448,190
51996,190
52448,190
52448,190
47687,190
58073,190
52448,190
52448,190
9623,400
54727,190
40226,190
50516,190
47105,190
52081,190
58297,0
44487,190
50863,190
42481,190
47554,190
47554,190
47554,190
58002,190
54101,190
47554,190
42654,500
52081,190
47105,190
48120,500
44487,190
47554,215
48534,190
54004,190
54922,190
36119,400
50516,190
51631,190
9623,400
55714,190
59984,0
54727,190
50245,190
54101,190
59978,500
52081,190
44487,190
42481,190
9623,400
50516,190
47105,190
48534,190
49246,190
54101,190
45525,190
53882,190
52081,190
53882,190
36119,400
45937,190
51996,190
47262,190
50188,450
47105,190
44487,190
45937,190
40226,190
54101,190
42481,190
52569,190
54358,190
55617,190
45937,190
50650,190
52081,190
53187,190
53187,190
53187,190
55714,190
53187,190
35911,190
54101,190
58002,190
40226,190
50473,190
52081,190
54727,190
50516,190
59994,200
47105,190
44487,190
54101,190
58073,190
42481,190
47687,190
54800,190
54358,190
48158,190
52081,190
5801,500
54564,190
45332,400
53882,190
45332,400
54922,190
45332,400
47687,190
37878,190
50473,190
44487,190
40226,190
51631,190
52569,190
58002,190
50473,190
37878,190
54101,190
47105,190
54800,190
40178,500
50473,190
55617,190
58073,190
50473,190
49246,190
54564,190
52081,190
54358,190
55617,190
50516,190
48432,500
51091,500
34464,400
45525,190
44087,500
52448,190
52448,190
51801,190
53882,190
52448,190
52448,190
54101,190
52448,190
34464,400
47105,190
44487,190
53016,0
52081,190
48534,190
58002,190
59905,500
55714,190
50516,190
50245,190
58073,190
42481,190
54101,190
46548,190
29675,500
29675,190
54800,190
52081,190
50863,190
29675,190
54358,190
47105,190
29675,190
54004,190
45937,190
50516,190
37878,190
48534,190
52081,190
44487,190
37654,190
46548,190
56188,190
47105,190
56188,190
37744,1100
56188,190
53016,500
42481,190
56188,190
51631,190
51631,190
54101,190
59823,0
53187,190
35804,450
49246,190
53187,190
50516,190
58002,190
52081,190
47687,190
40226,190
55766,190
54800,190
52324,190
52324,190
59542,500
51477,190
54572,500
47337,190
37878,190
37654,190
58073,190
48241,190
55617,190
54004,190
48241,190
56533,450
50516,190
48241,190
56533,450
52081,190
56533,450
50245,190
40226,190
44487,215
51996,190
59946,200
50473,190
51723,190
46337,450
44487,215
54800,190
44487,215
59693,500
59693,500
28573,450
52448,190
59693,500
29675,190
44087,500
52448,190
47337,190
44487,215
52448,190
49246,190
48534,190
52448,190
52448,190
58002,190
52081,190
42481,190
53858,215
51477,190
51355,215
51996,190
54800,190
54143,450
51477,190
54101,190
50863,190
9623,400
51477,190
46548,190
50272,500
58073,190
47262,190
37878,190
50516,190
52081,190
22303,215
22303,215
47687,190
29675,190
22303,215
22303,215
22303,215
49240,200
22303,215
55766,190
59984,0
22303,215
22303,215
37654,500
22303,215
59946,0
55714,190
42481,190
22303,215
54800,190
22303,215
46548,190
54244,200
22303,215
58002,190
22303,215
52081,190
47337,190
22303,215
22303,215
22303,215
22303,215
54650,190
54244,200
54143,450
40226,190
22303,215
53475,190
22303,215
54244,200
58073,190
22303,215
22303,215
22303,215
54244,200
49246,190
22303,215
22303,215
22303,215
53882,190
22303,215
54800,190
44521,215
44150,215
37833,190
44521,215
22303,215
44521,215
52081,190
44150,215
10631,200
47262,190
54004,190
44521,215
50516,190
55617,190
46548,190
44150,215
44521,215
53016,500
59893,0
44521,215
42481,190
44521,215
41150,450
44521,215
44521,215
41150,450
44521,215
44521,215
44521,215
40174,260
44521,215
41968,190
58002,190
41968,190
46337,450
44521,215
41150,215
54727,190
47337,190
52745,450
44521,215
53475,190
47554,215
46337,450
44521,215
47554,215
53710,215
52745,450
37677,450
41150,215
44521,215
47554,215
53710,215
52745,450
46337,450
35580,400
46337,450
44521,215
53710,450
47554,215
41150,215
52081,190
52745,450
53858,215
53710,450
44521,215
59946,500
47554,215
49246,190
37677,450
44521,215
53710,450
44521,215
46548,190
54143,450
44521,215
47554,215
53933,200
59984,0
48120,200
44521,215
47554,215
49240,200
53933,200
53933,200
52448,190
44521,215
52448,190
44521,215
47554,215
41150,215
53933,200
52448,190
51631,190
52448,190
43795,215
53933,200
52448,190
43795,215
46708,500
53663,190
43795,215
50245,190
42481,190
47262,190
43795,215
43795,215
45392,190
43640,500
10631,200
59838,190
46548,190
59838,190
59740,0
10631,200
47554,215
37654,500
58073,190
47554,215
50516,190
10631,200
41150,215
54727,190
54800,190
26765,450
47554,215
28573,450
47811,215
44547,190
47554,215
47337,190
46028,215
47811,215
10631,200
46028,215
49246,190
47105,190
47988,450
10631,200
47988,450
47988,450
54143,450
47988,450
55766,190
50222,450
47988,450
51996,190
35580,400
